distance_m,total_elevation_gain,average_heartrate,distance_km,elapsed_time_min,pace_min_per_km,has_heartrate,source,average_speed
7473.1,168.0,148.9,7.4731000000000005,40.88333333333333,5.470732806109022,1.0,0,10.967452099470037
9589.7,284.9,158.3,9.5897,48.55,5.062723547139117,1.0,0,11.851328527291454
12273.5,83.1,135.1,12.2735,75.05,6.114800179247973,1.0,0,9.81225849433711
8149.3,218.5,148.0,8.1493,48.266666666666666,5.922799095218812,1.0,0,10.130345303867404
14214.4,93.6,160.0,14.2144,68.38333333333334,4.810849092000601,1.0,0,12.471810870095052
12602.3,83.3,150.3,12.6023,65.15,5.169691246835896,1.0,0,11.606108979278586
10253.9,264.4,144.3,10.2539,62.55,6.10011800388145,1.0,0,9.835875299760191
13027.2,91.2,148.0,13.0272,65.1,4.9972365512159165,1.0,0,12.006635944700461
11900.9,302.8,154.6,11.9009,67.71666666666667,5.690045850874023,1.0,0,10.544730494708343
10146.4,287.1,147.8,10.1464,57.61666666666667,5.678532944361218,1.0,0,10.566109343361296
10033.9,280.6,132.3,10.0339,65.36666666666666,6.514582232897145,1.0,0,9.210107088220296
8232.0,132.8,137.2,8.232,55.083333333333336,6.691367022999677,1.0,0,8.966777609682298
12859.6,236.9,156.1,12.8596,75.06666666666666,5.837402925959335,1.0,0,10.27854351687389
14890.8,1203.4,145.8,14.890799999999999,127.06666666666666,8.533233047698356,1.0,0,7.031332633788038
7412.0,432.4,135.8,7.412,56.75,7.656502968159741,1.0,0,7.8364757709251105
11092.4,796.3,137.8,11.0924,95.1,8.573437669034654,1.0,0,6.998359621451104
9226.5,272.9,148.7,9.2265,50.86666666666667,5.513105366787695,1.0,0,10.883158584534732
12079.5,298.8,149.6,12.0795,64.73333333333333,5.358941457289899,1.0,0,11.196240988671471
8683.2,296.3,153.3,8.683200000000001,47.833333333333336,5.508721822983846,1.0,0,10.89181881533101
7998.2,265.2,149.9,7.9982,46.9,5.863819359355855,1.0,0,10.23223880597015
7842.8,239.9,144.2,7.8428,43.38333333333333,5.531612859352951,1.0,0,10.846746062235882
11124.1,123.8,153.0,11.1241,52.45,4.7149881788189605,1.0,0,12.725376549094374
9417.5,241.8,151.2,9.4175,48.833333333333336,5.1853818246172905,1.0,0,11.57098976109215
9740.3,180.6,148.1,9.7403,48.31666666666667,4.960490607749933,1.0,0,12.095577785443254
10278.2,151.8,143.9,10.2782,47.6,4.631161098246775,1.0,0,12.955714285714286
14698.2,323.9,148.1,14.6982,77.66666666666667,5.284093743905149,1.0,0,11.35483261802575
9860.3,203.0,157.0,9.860299999999999,51.5,5.22296481851465,1.0,0,11.487728155339806
11568.0,204.3,154.6,11.568,58.2,5.031120331950208,1.0,0,11.925773195876287
14723.6,243.3,159.5,14.723600000000001,74.1,5.032736558993723,1.0,0,11.921943319838059
9073.7,183.2,153.5,9.0737,47.03333333333333,5.183478992399278,1.0,0,11.575237420269314
6758.2,191.3,144.4,6.7581999999999995,38.666666666666664,5.721444566107346,1.0,0,10.486862068965518
13015.4,88.1,152.9,13.0154,60.93333333333333,4.6816335520485985,1.0,0,12.816039387308534
8681.3,247.1,149.8,8.681299999999998,48.983333333333334,5.64239610810977,1.0,0,10.633780197346033
9941.4,267.9,152.0,9.9414,53.36666666666667,5.368123872559868,1.0,0,11.177089319175515
9769.2,308.7,139.9,9.769200000000001,57.21666666666667,5.8568425937299535,1.0,0,10.244427614331489
15215.1,275.8,149.9,15.2151,80.5,5.290796642808789,1.0,0,11.340447204968944
12005.7,325.1,157.8,12.005700000000001,67.35,5.609835328219095,1.0,0,10.695501113585749
8177.7,115.8,148.3,8.1777,39.03333333333333,4.773143222829565,1.0,0,12.570333048676344
8118.3,40.3,161.8,8.1183,38.56666666666667,4.750584071377834,1.0,0,12.630025929127052
7971.9,76.8,150.6,7.9719,38.15,4.785559276960323,1.0,0,12.537719528178243
11721.8,309.5,155.2,11.7218,65.56666666666666,5.593566403339646,1.0,0,10.726609049313677
7767.2,159.2,138.8,7.7672,44.31666666666667,5.705616781680228,1.0,0,10.51595336592704
30660.9,1240.7,111.1,30.6609,247.88333333333333,8.084672443839983,1.0,0,7.421450951388422
18235.3,1043.4,148.2,18.2353,154.11666666666667,8.451556413476426,1.0,0,7.09928409213799
9687.8,216.6,150.8,9.6878,54.11666666666667,5.586063571364672,1.0,0,10.741016322759469
9596.1,123.9,153.1,9.5961,47.083333333333336,4.906507157421592,1.0,0,12.228658407079646
22159.0,384.5,157.7,22.159,120.31666666666666,5.429697489357221,1.0,0,11.050339382185898
8359.0,218.8,130.9,8.359,46.45,5.556884794831918,1.0,0,10.797416576964478
9457.5,254.3,148.9,9.4575,55.35,5.852498017446472,1.0,0,10.252032520325203
9447.0,286.1,143.4,9.447,53.516666666666666,5.664937722733849,1.0,0,10.591466832762379
12953.8,351.7,158.3,12.9538,69.03333333333333,5.3291955513697395,1.0,0,11.258734910671173
8908.1,29.4,154.7,8.908100000000001,43.416666666666664,4.8738414102520915,1.0,0,12.310618042226489
11719.2,283.9,160.2,11.7192,59.36666666666667,5.06576103033199,1.0,0,11.84422234699607
11173.2,289.2,152.1,11.173200000000001,62.31666666666667,5.577333858399265,1.0,0,10.75782829633592
8929.1,53.6,148.1,8.9291,44.666666666666664,5.002370526331507,1.0,0,11.994313432835822
16596.1,393.4,152.3,16.5961,97.36666666666666,5.866840201412781,1.0,0,10.226970215679563
11558.0,293.6,156.3,11.558,63.93333333333333,5.531522178000808,1.0,0,10.846923879040666
10134.6,322.8,155.3,10.1346,56.63333333333333,5.588117274814332,1.0,0,10.73706886403767
10949.5,280.3,145.5,10.9495,63.71666666666667,5.819139382315783,1.0,0,10.310803034266282
10598.5,235.8,145.2,10.5985,59.516666666666666,5.6155745309870895,1.0,0,10.68457014841781
20047.9,484.2,156.3,20.047900000000002,109.25,5.449448570673237,1.0,0,11.010288329519453
10785.6,313.4,156.6,10.7856,55.583333333333336,5.153476239924838,1.0,0,11.642626686656671
8291.6,178.6,182.0,8.2916,40.666666666666664,4.904562046730023,1.0,0,12.233508196721314
10021.4,206.6,156.4,10.0214,55.03333333333333,5.491581349245947,1.0,0,10.925814657783162
9321.3,75.2,144.6,9.321299999999999,42.88333333333333,4.600574311880675,1.0,0,13.041849980567429
11792.0,101.9,142.2,11.792,55.28333333333333,4.688206693803709,1.0,0,12.798070545673802
18740.7,513.3,158.0,18.7407,111.43333333333334,5.946060357048207,1.0,0,10.090714926712533
16217.9,403.6,144.9,16.2179,89.91666666666667,5.544285429474018,1.0,0,10.821953660797034
9579.6,266.1,159.9,9.579600000000001,53.95,5.631759154870767,1.0,0,10.65386468952734
6873.6,227.2,151.0,6.873600000000001,39.21666666666667,5.70540425201738,1.0,0,10.516345091372717
7256.3,268.5,151.0,7.2563,42.78333333333333,5.8960259820202205,1.0,0,10.176345929100117
7242.3,305.1,157.4,7.2423,43.28333333333333,5.976462357722454,1.0,0,10.039383904505199
8097.3,238.1,149.0,8.0973,44.95,5.551233127091747,1.0,0,10.808409343715239
10987.8,60.1,160.1,10.9878,54.93333333333333,4.999484276500604,1.0,0,12.001237864077671
14296.1,382.8,133.1,14.296100000000001,82.4,5.763809710340582,1.0,0,10.409781553398057
9307.7,251.8,159.4,9.3077,55.53333333333333,5.966386253675272,1.0,0,10.056338535414167
13178.5,313.0,151.0,13.1785,69.38333333333334,5.26488851791428,1.0,0,11.396252702378092
5868.3,58.3,132.3,5.8683000000000005,27.866666666666667,4.748677924895909,1.0,0,12.635095693779906
4392.7,35.4,121.7,4.3927,21.65,4.9286315933252896,1.0,0,12.17376443418014
3053.0,52.0,122.0,3.053,15.05,4.929577464788733,1.0,0,12.17142857142857
10354.6,295.2,141.0,10.3546,59.516666666666666,5.747847977388472,1.0,0,10.438689442733128
10091.2,276.2,162.5,10.0912,60.61666666666667,6.0068838856297235,1.0,0,9.988540005499038
11727.0,271.5,158.4,11.727,61.516666666666666,5.245729228845115,1.0,0,11.437875914386346
11075.7,327.6,188.7,11.075700000000001,67.41666666666667,6.08689894694391,1.0,0,9.857236093943142
8166.7,246.7,178.0,8.1667,43.13333333333333,5.281611095464916,1.0,0,11.360170015455951
11567.1,302.4,159.4,11.5671,60.38333333333333,5.220265523193656,1.0,0,11.493668230748
6092.8,252.9,166.0,6.0928,37.583333333333336,6.168483018207283,1.0,0,9.726864745011087
12961.0,241.3,152.4,12.961,76.28333333333333,5.885605534552375,1.0,0,10.194363119947564
8915.0,151.7,151.9,8.915,54.65,6.1301177790241175,1.0,0,9.787740164684354
4820.5,38.1,148.8,4.8205,22.6,4.688310341250908,1.0,0,12.797787610619467
3638.5,8.5,131.2,3.6385,18.816666666666666,5.171545050616096,1.0,0,11.601948627103631
8556.2,53.4,160.2,8.5562,43.05,5.031439190294757,1.0,0,11.925017421602789
6159.0,160.5,139.5,6.159,40.016666666666666,6.497266872327759,1.0,0,9.234652228238234
9313.7,77.4,171.7,9.3137,45.13333333333333,4.845907999327156,1.0,0,12.381580502215659
8259.9,251.8,163.0,8.2599,44.916666666666664,5.437918941714387,1.0,0,11.033632653061224
10797.3,305.5,143.0,10.7973,67.45,6.24693210339622,1.0,0,9.604714603409933
11908.4,336.5,157.1,11.9084,66.01666666666667,5.543705843494228,1.0,0,10.823085079525374
9854.2,74.8,146.5,9.8542,51.0,5.175458180268311,1.0,0,11.593176470588237
8645.7,210.5,157.6,8.645700000000001,48.25,5.580808957053795,1.0,0,10.751129533678759
9977.1,283.3,154.3,9.9771,56.53333333333333,5.666309181358645,1.0,0,10.588903301886793
7484.9,170.4,150.6,7.4849,44.25,5.911902630629668,1.0,0,10.149016949152541
7237.0,144.1,166.8,7.237,37.333333333333336,5.158675325871678,1.0,0,11.630892857142857
20346.3,597.4,155.3,20.3463,123.56666666666666,6.073176285942243,1.0,0,9.879509036957108
18173.3,401.2,141.7,18.173299999999998,98.46666666666667,5.418205095754028,1.0,0,11.073777928232902
6659.6,126.1,168.9,6.6596,37.13333333333333,5.575910465092998,1.0,0,10.760574506283662
13996.5,127.2,146.3,13.9965,72.51666666666667,5.181057169054169,1.0,0,11.580648126867386
6694.4,247.6,144.0,6.6944,40.1,5.990081261950287,1.0,0,10.016558603491271
8249.6,194.4,149.3,8.249600000000001,47.53333333333333,5.761895526247736,1.0,0,10.413239831697057
8199.4,262.7,153.2,8.199399999999999,46.8,5.7077347122960225,1.0,0,10.512051282051281
6513.5,252.9,135.2,6.5135,41.0,6.294618868503877,1.0,0,9.531951219512194
9134.7,211.7,147.7,9.1347,52.083333333333336,5.7017015702029985,1.0,0,10.5231744
11456.6,287.5,157.0,11.4566,64.48333333333333,5.628487800336342,1.0,0,10.660056862238305
9290.6,251.9,133.7,9.2906,55.65,5.989925300841711,1.0,0,10.016819407008086
8352.9,279.6,142.9,8.3529,49.03333333333333,5.870216731115341,1.0,0,10.221087695445275
8927.6,247.3,139.3,8.9276,50.18333333333333,5.621144913899966,1.0,0,10.673982065758885
7764.4,243.5,148.6,7.764399999999999,43.75,5.634691669671836,1.0,0,10.64832
6834.6,18.6,149.7,6.8346,42.13333333333333,6.164710931632185,1.0,0,9.732816455696202
6608.4,161.0,133.7,6.6084,40.03333333333333,6.0579464519903965,1.0,0,9.90434637801832
8749.4,171.4,177.9,8.7494,42.6,4.868905296363179,1.0,0,12.323098591549295
7046.0,186.0,139.6,7.046,42.36666666666667,6.012867820985902,1.0,0,9.978599527930763
6158.0,57.2,137.4,6.158,30.65,4.977265345891523,1.0,0,12.054812398042415
14582.3,367.6,151.7,14.5823,77.11666666666666,5.288374719122954,1.0,0,11.345640803976659
9416.4,237.8,138.8,9.4164,52.11666666666667,5.534670008354219,1.0,0,10.840754716981131
11208.2,251.4,154.2,11.208200000000001,70.36666666666666,6.278141598710467,1.0,0,9.556968261487448
7783.2,179.4,135.3,7.7832,47.03333333333333,6.0429300716072225,1.0,0,9.928958185683912
11152.6,225.6,157.9,11.1526,63.55,5.698222835930635,1.0,0,10.529598741148702
8982.1,151.0,143.0,8.9821,57.68333333333333,6.422031967283077,1.0,0,9.342837330251374
13015.3,396.2,151.1,13.0153,78.91666666666667,6.06337669255927,1.0,0,9.895476240760296
6304.8,197.8,166.6,6.3048,32.333333333333336,5.128367804424142,1.0,0,11.69962886597938
6424.4,175.3,148.0,6.4243999999999994,46.86666666666667,7.295104082352697,1.0,0,8.224694167852062
6369.0,168.2,153.8,6.369,40.36666666666667,6.337991312084577,1.0,0,9.466721717588769
8914.9,222.9,129.0,8.9149,54.833333333333336,6.150751363821618,1.0,0,9.754905775075986
12678.1,124.6,143.8,12.6781,57.25,4.515660864009591,1.0,0,13.287091703056769
12109.7,126.0,148.9,12.1097,63.016666666666666,5.2038173255048985,1.0,0,11.529997355197038
2950.2,28.8,150.3,2.9501999999999997,13.866666666666667,4.700246310984567,1.0,0,12.765288461538459
4350.9,3.9,163.5,4.350899999999999,19.55,4.493323220483119,1.0,0,13.353145780051147
9498.8,62.0,146.2,9.4988,45.43333333333333,4.783060316390842,1.0,0,12.544269992663244
7076.5,132.5,134.7,7.0765,41.016666666666666,5.7961798440848815,1.0,0,10.351645672490859
5345.6,174.6,142.7,5.3456,32.766666666666666,6.129651800858026,1.0,0,9.788484231943032
9507.1,231.7,150.6,9.507100000000001,53.38333333333333,5.6151016959255005,1.0,0,10.685469871995007
11742.4,465.2,176.1,11.7424,80.13333333333334,6.824272153336059,1.0,0,8.792146422628951
12018.4,290.9,150.0,12.0184,75.01666666666667,6.241818101133817,1.0,0,9.612583870251054
11073.5,232.6,148.1,11.0735,59.81666666666667,5.4017850423684175,1.0,0,11.107439398161047
8487.4,65.0,141.4,8.4874,40.5,4.77177934349742,1.0,0,12.573925925925924
10123.2,154.9,162.5,10.1232,50.7,5.008297771455666,1.0,0,11.980118343195265
6439.4,57.2,146.0,6.4394,31.55,4.899524800447247,1.0,0,12.246085578446909
10551.8,295.0,147.7,10.5518,62.733333333333334,5.9452731603454705,1.0,0,10.092051009564294
7185.4,0.0,143.1,7.1854,34.516666666666666,4.803722362939665,1.0,0,12.490313858039594
13611.5,309.0,166.8,13.6115,73.13333333333334,5.372907712840858,1.0,0,11.167137648131266
6568.7,57.3,157.5,6.5687,33.36666666666667,5.079645388991226,1.0,0,11.811848151848151
2011.3,19.0,173.3,2.0113,7.766666666666667,3.8615157692371436,1.0,0,15.53793991416309
2014.0,24.3,146.4,2.014,7.8,3.8728897715988087,1.0,0,15.49230769230769
2024.3,29.9,165.6,2.0242999999999998,7.783333333333333,3.844950517874492,1.0,0,15.604882226980727
11417.0,273.3,151.1,11.417,60.81666666666667,5.32685177075122,1.0,0,11.263688681830637
7435.9,2.1,147.0,7.435899999999999,32.3,4.343791605589102,1.0,0,13.812817337461299
11193.2,242.0,149.5,11.193200000000001,60.53333333333333,5.408045360873864,1.0,0,11.094581497797357
10068.4,213.4,146.9,10.0684,58.266666666666666,5.787083018817952,1.0,0,10.3679176201373
9836.1,239.7,173.0,9.8361,49.5,5.0324823863116475,1.0,0,11.922545454545455
10281.4,236.4,165.8,10.2814,50.583333333333336,4.91988769363446,1.0,0,12.19540032948929
12157.0,333.3,151.1,12.157,66.35,5.457760960763346,1.0,0,10.993519216277319
6039.4,227.7,137.6,6.0394,35.1,5.81183561280922,1.0,0,10.323760683760682
7024.8,0.0,150.0,7.0248,40.0,5.694112287894317,1.0,0,10.5372
5220.1,181.3,150.7,5.2201,34.166666666666664,6.545213054666895,1.0,0,9.16700487804878
8106.7,160.2,140.3,8.1067,50.45,6.223247437304946,1.0,0,9.641268582755202
6614.0,31.9,169.3,6.614,28.266666666666666,4.2737627255317,1.0,0,14.039150943396226
6270.0,62.5,140.4,6.27,31.783333333333335,5.0691121743753325,1.0,0,11.836392239119034
5762.8,26.7,146.9,5.7628,25.95,4.503019365586173,1.0,0,13.324393063583816
4572.1,17.8,175.2,4.572100000000001,19.9,4.3524857286586025,1.0,0,13.78522613065327
5789.5,27.4,143.4,5.7895,27.983333333333334,4.833462878199039,1.0,0,12.413460393091126
7635.6,330.6,151.6,7.6356,48.166666666666664,6.308170499589641,1.0,0,9.511474048442908
7017.8,2.8,123.5,7.0178,31.55,4.495710906551911,1.0,0,13.346053882725831
9455.9,253.8,122.9,9.4559,53.233333333333334,5.629642163446455,1.0,0,10.657871008140262
6800.6,0.0,173.3,6.8006,33.8,4.970149692674175,1.0,0,12.072071005917161
13014.1,507.7,175.9,13.014100000000001,83.68333333333334,6.430205187706667,1.0,0,9.33096195976897
11736.9,306.6,152.7,11.7369,64.88333333333334,5.528149113763714,1.0,0,10.85354225533008
11683.3,97.1,139.6,11.6833,64.63333333333334,5.532112787768297,1.0,0,10.845765858690045
6616.3,169.3,131.1,6.6163,38.06666666666667,5.753467446558752,1.0,0,10.428493870402802
18489.0,1045.0,163.2,18.489,128.83333333333334,6.968107162817532,1.0,0,8.610659767141009
13580.9,52.0,158.1,13.5809,64.05,4.716182285415547,1.0,0,12.72215456674473
12025.4,627.0,154.2,12.0254,81.38333333333334,6.767619649519629,1.0,0,8.865746467335653
8402.4,48.0,134.7,8.4024,44.96666666666667,5.3516455615855785,1.0,0,11.211504818383988
12501.7,41.0,148.8,12.501700000000001,61.86666666666667,4.948660315530421,1.0,0,12.12449353448276
10705.9,25.0,,10.7059,40.483333333333334,3.7814040233267017,0.0,0,15.86712227254014
4075.7,8.0,,4.075699999999999,21.25,5.213828299433227,0.0,0,11.507858823529409
10105.5,322.0,148.3,10.1055,60.75,6.011577853644056,1.0,0,9.98074074074074
11288.2,256.0,,11.288200000000002,57.36666666666667,5.082003035618315,0.0,0,11.806368390470658
5982.6,15.0,,5.982600000000001,30.516666666666666,5.100903731933718,0.0,0,11.762621518296013
12081.2,130.0,138.1,12.0812,62.88333333333333,5.205056892803142,1.0,0,11.52725152398622
13745.4,67.0,147.6,13.7454,63.68333333333333,4.633065122392461,1.0,0,12.950389950274797
8384.3,49.0,131.4,8.3843,48.25,5.754803621053636,1.0,0,10.426072538860103
9518.1,196.0,183.9,9.5181,38.733333333333334,4.06943962905762,1.0,0,14.744044750430293
3352.2,69.0,153.0,3.3522,18.766666666666666,5.598313545333413,1.0,0,10.717513321492007
10087.4,61.0,137.0,10.087399999999999,54.93333333333333,5.445737586824488,1.0,0,11.017791262135923
13042.5,17.0,156.7,13.0425,62.35,4.780525206057121,1.0,0,12.550922213311948
15863.1,69.0,157.1,15.863100000000001,71.21666666666667,4.489454562265046,1.0,0,13.36465246899134
12060.1,116.0,138.0,12.0601,63.56666666666667,5.270824177798415,1.0,0,11.383418982695334
11013.3,168.0,153.2,11.0133,56.63333333333333,5.142267379743886,1.0,0,11.668004708652148
6220.4,31.0,123.6,6.2204,33.71666666666667,5.420337384519753,1.0,0,11.069421651013345
14131.5,65.0,158.8,14.1315,63.61666666666667,4.501763200415148,1.0,0,13.328111082001572
9020.8,57.0,136.2,9.0208,45.4,5.032813054274565,1.0,0,11.921762114537445
1796.3,0.0,139.5,1.7963,10.75,5.984523743250014,1.0,0,10.02586046511628
8007.8,23.0,181.2,8.0078,30.216666666666665,3.773404264175762,1.0,0,15.900761169332597
3853.6,10.0,140.9,3.8535999999999997,20.0,5.189952252439278,1.0,0,11.5608
12047.2,113.0,137.4,12.0472,62.96666666666667,5.226664010447794,1.0,0,11.479597670725251
14957.9,0.0,157.4,14.9579,68.08333333333333,4.551663892213033,1.0,0,13.181992656058751
11018.5,187.0,149.4,11.0185,57.8,5.245723102055634,1.0,0,11.4378892733564
13920.0,63.0,149.0,13.92,65.25,4.6875,1.0,0,12.8
13011.1,120.0,137.4,13.0111,69.58333333333333,5.347997735267066,1.0,0,11.219152095808385
13552.5,172.0,158.5,13.5525,77.16666666666667,5.693906413330874,1.0,0,10.537580993520518
14213.7,15.0,152.2,14.213700000000001,70.16666666666667,4.936551824413535,1.0,0,12.154232779097388
14011.1,50.0,154.0,14.0111,65.33333333333333,4.662969597914034,1.0,0,12.867336734693879
14307.5,58.0,153.3,14.3075,69.28333333333333,4.842448599219524,1.0,0,12.390425787827759
14296.3,138.0,145.8,14.296299999999999,73.63333333333334,5.150516800384249,1.0,0,11.649316432775008
6731.4,29.0,127.0,6.7314,37.43333333333333,5.561002664131285,1.0,0,10.789421193232414
10234.8,54.0,141.5,10.2348,50.55,4.939031539453628,1.0,0,12.14813056379822
16839.6,492.0,180.8,16.839599999999997,79.66666666666667,4.730912056501739,1.0,0,12.68254393305439
3144.4,26.0,143.8,3.1444,16.933333333333334,5.3852351269982615,1.0,0,11.141574803149608
4603.9,93.0,136.4,4.603899999999999,28.683333333333334,6.23022509901026,1.0,0,9.630470656595001
11514.0,53.0,145.4,11.514,54.916666666666664,4.769555902958717,1.0,0,12.5797875569044
7115.5,43.0,119.4,7.1155,43.3,6.085306724755815,1.0,0,9.859815242494228
28195.1,1256.0,172.0,28.1951,170.88333333333333,6.060745779704038,1.0,0,9.899771774114894
3166.2,3.0,133.9,3.1662,16.916666666666668,5.342892636809635,1.0,0,11.229871921182266
3666.3,54.0,121.7,3.6663,22.45,6.123339606687941,1.0,0,9.798574610244989
11534.4,95.0,143.5,11.5344,55.38333333333333,4.801579044712628,1.0,0,12.495889256695756
8201.0,47.0,122.2,8.201,47.333333333333336,5.771653863349998,1.0,0,10.395633802816901
11019.7,223.0,141.2,11.0197,60.93333333333333,5.529491123472811,1.0,0,10.850908096280088
12011.4,117.0,136.6,12.0114,60.766666666666666,5.0590827602666355,1.0,0,11.859857377948437
1736.2,21.0,180.4,1.7362,5.85,3.3694274853127517,1.0,0,17.80717948717949
2649.5,8.0,148.0,2.6495,13.383333333333333,5.0512675347549845,1.0,0,11.87820672478207
9040.2,211.0,181.0,9.0402,38.1,4.2145085285723765,1.0,0,14.236535433070866
2908.4,8.0,143.5,2.9084,15.616666666666667,5.369504423967359,1.0,0,11.174215581643542
13373.4,228.0,179.6,13.3734,55.61666666666667,4.158752947393084,1.0,0,14.427401857956248
2478.0,2.0,142.7,2.478,13.866666666666667,5.595910680656443,1.0,0,10.722115384615385
13019.4,51.0,142.6,13.0194,61.083333333333336,4.6917164641483735,1.0,0,12.7884965893588
8696.0,90.0,144.8,8.696,42.31666666666667,4.866222017785955,1.0,0,12.329893658920835
14928.1,703.0,146.3,14.9281,116.6,7.810772971778055,1.0,0,7.681698113207548
19515.3,329.0,139.8,19.5153,108.66666666666667,5.568280614013962,1.0,0,10.775319018404907
17849.6,41.0,157.1,17.8496,83.68333333333334,4.688246982191945,1.0,0,12.797960565624377
15239.6,62.0,156.4,15.239600000000001,70.5,4.626105672064884,1.0,0,12.969872340425532
8373.3,48.0,125.5,8.373299999999999,46.95,5.607108308552185,1.0,0,10.700702875399358
20458.6,1095.0,148.7,20.458599999999997,149.06666666666666,7.286259405172724,1.0,0,8.234677996422182
11467.0,53.0,,11.467,53.45,4.661201709252638,0.0,0,12.87221702525725
13339.5,51.0,,13.3395,60.61666666666667,4.5441483313967295,0.0,0,13.2037943359912
10007.4,51.0,,10.0074,57.5,5.745748146371684,0.0,0,10.442504347826087
24753.0,1875.0,171.8,24.753,190.48333333333332,7.695363524959937,1.0,0,7.796902616151895
2176.4,26.0,135.1,2.1764,13.133333333333333,6.034429945475709,1.0,0,9.942944162436548
5898.1,20.0,141.9,5.8981,30.2,5.12029297570404,1.0,0,11.718079470198678
11481.4,46.0,145.7,11.481399999999999,56.53333333333333,4.9239059115903405,1.0,0,12.185448113207547
8814.3,83.0,142.4,8.8143,43.36666666666667,4.92003524575595,1.0,0,12.195034588777864
6538.1,36.0,122.0,6.5381,37.5,5.735611263211025,1.0,0,10.46096
11647.9,317.0,139.2,11.6479,68.38333333333334,5.870872288853213,1.0,0,10.219946380697051
13485.1,54.0,154.0,13.485100000000001,62.233333333333334,4.614970102804824,1.0,0,13.001167648634173
11196.1,96.0,140.7,11.1961,62.166666666666664,5.552528707913172,1.0,0,10.805887399463808
12397.3,299.0,147.0,12.3973,65.06666666666666,5.2484546366278675,1.0,0,11.431936475409836
12664.0,51.0,152.0,12.664,60.333333333333336,4.764160875973889,1.0,0,12.59403314917127
14219.8,1431.0,173.5,14.2198,120.98333333333333,8.508089659020053,1.0,0,7.052111861137898
2920.6,34.0,141.3,2.9206,15.683333333333334,5.369901161861718,1.0,0,11.173390010626992
4810.4,147.8,,4.8104,32.68333333333333,6.794306779754975,0.0,0,8.830922998470168
8291.9,142.0,144.5,8.2919,42.03333333333333,5.06920408269918,1.0,0,11.836177636796196
10062.9,55.0,127.9,10.062899999999999,53.96666666666667,5.362933812983004,1.0,0,11.187906114885731
16339.7,1053.0,148.6,16.3397,139.41666666666666,8.532388395543776,1.0,0,7.032028690974298
17694.1,1170.0,154.8,17.6941,147.51666666666668,8.337053970909325,1.0,0,7.196786803750988
5904.0,123.0,185.1,5.904,22.75,3.853319783197832,1.0,0,15.570989010989011
5898.5,123.0,156.1,5.8985,28.5,4.831736882258201,1.0,0,12.417894736842106
8364.3,49.0,121.7,8.3643,51.71666666666667,6.183023883249843,1.0,0,9.70398968739929
15112.9,16.0,157.0,15.1129,74.56666666666666,4.933974727991759,1.0,0,12.160581135449263
10576.6,16.0,164.1,10.576600000000001,54.233333333333334,5.127671778580388,1.0,0,11.701216963736941
10012.1,20.0,152.3,10.0121,51.78333333333333,5.172075122435187,1.0,0,11.60075957515288
8623.7,56.0,134.2,8.623700000000001,45.583333333333336,5.285820858023045,1.0,0,11.35112248628885
20022.8,537.0,138.7,20.0228,128.01666666666668,6.393544692384016,1.0,0,9.384465564379639
13142.9,304.0,143.9,13.1429,69.58333333333333,5.29436679373147,1.0,0,11.3328
26883.7,1591.0,156.1,26.8837,202.36666666666667,7.527485675954822,1.0,0,7.970788996870367
11539.0,47.0,153.1,11.539,61.233333333333334,5.306641245630759,1.0,0,11.306586826347305
10730.7,317.0,,10.7307,70.7,6.588572972872226,0.0,0,9.106676096181046
10416.0,251.0,145.2,10.416,59.166666666666664,5.680363543266768,1.0,0,10.562704225352114
11266.6,793.0,149.0,11.2666,94.75,8.409813075817016,1.0,0,7.134522427440634
8374.7,50.0,122.9,8.3747,48.3,5.767370771490321,1.0,0,10.403354037267082
18454.0,1303.0,173.6,18.454,125.73333333333333,6.813337668436834,1.0,0,8.80625662778367
3940.5,8.0,133.8,3.9405,21.916666666666668,5.5618999280971115,1.0,0,10.787680608365019
4458.8,24.0,,4.4588,22.933333333333334,5.143386860440776,0.0,0,11.66546511627907
12726.6,109.0,138.5,12.726600000000001,71.73333333333333,5.636488404863305,1.0,0,10.644925650557623
11010.9,39.0,147.5,11.0109,52.0,4.722593066870101,1.0,0,12.704884615384614
9662.9,244.0,180.6,9.6629,45.333333333333336,4.691483233121872,1.0,0,12.789132352941175
3126.9,24.0,147.6,3.1269,16.383333333333333,5.239481062180861,1.0,0,11.451515768056968
10394.1,223.0,150.1,10.3941,60.18333333333333,5.7901437674578204,1.0,0,10.362436998061478
12251.9,114.0,131.6,12.2519,70.1,5.721561553718199,1.0,0,10.486647646219687
25514.4,1601.0,164.0,25.514400000000002,192.61666666666667,7.549331619268596,1.0,0,7.947723457644718
14142.0,64.0,150.0,14.142,64.48333333333333,4.55970395512186,1.0,0,13.158749030757303
13355.5,354.0,153.7,13.3555,67.26666666666667,5.036626608263762,1.0,0,11.912735381565906
12011.8,110.0,140.1,12.0118,70.43333333333334,5.863678493925419,1.0,0,10.232484619025081
11200.0,0.0,,11.2,52.96666666666667,4.729166666666667,0.0,0,12.687224669603523
8019.6,52.0,126.2,8.0196,48.68333333333333,6.070543834272698,1.0,0,9.883793221499488
3278.6,37.0,,3.2786,17.0,5.185139998779968,0.0,0,11.571529411764706
10063.1,58.0,140.1,10.0631,49.083333333333336,4.87755595525567,1.0,0,12.301242784380305
